NOC,1992,2012,1920,1900,1932,1952,2000,1996,1912,1924,1948,2008,2016,2004,1984,1968,1972,1988,1936,1956,1960,1928,1976,1980,1964,1906,1904,1908,1896,2020,2024
CHN,10,16,0,0,0,0,4,6,0,0,1,16,18,6,7,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
DEN,12,13,12,0,11,17,11,13,16,12,16,20,15,9,18,19,16,11,17,2,8,10,14,11,18,2,0,0,0,0,0
NED,20,32,24,0,4,14,26,23,0,18,16,38,38,35,17,18,18,17,16,0,17,16,14,9,18,0,0,25,0,0,0
FIN,3,3,0,0,0,16,3,7,10,8,11,0,2,0,9,10,9,4,3,3,10,1,2,9,0,0,0,0,0,0,0
NOR,11,7,8,0,0,6,12,7,12,0,8,8,9,11,12,9,10,5,2,0,1,4,10,0,0,0,0,0,0,0,0
ROU,0,1,0,0,0,10,0,0,0,0,0,0,1,1,0,2,1,0,0,0,9,0,0,2,8,0,0,0,0,0,0
EST,3,2,0,0,0,0,6,7,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA,20,30,21,71,15,16,38,28,24,18,16,36,33,33,23,18,18,18,16,16,17,16,15,11,18,22,0,65,7,0,0
MAR,0,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
ESP,18,19,0,0,0,0,31,25,0,0,0,24,18,32,4,9,10,15,0,0,14,1,4,0,8,0,0,0,0,0,0
EGY,0,0,0,0,0,0,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
IRI,14,4,0,0,0,0,2,0,0,0,0,4,4,4,0,0,10,10,0,0,0,0,10,0,8,0,0,0,0,0,0
BUL,1,2,0,0,0,12,0,0,0,11,0,2,1,3,0,0,6,0,14,0,9,0,10,9,1,0,0,0,0,0,0
ITA,20,17,20,10,13,16,21,26,0,17,16,21,26,14,23,19,18,19,16,17,17,16,15,15,18,7,1,9,0,0,0
CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
