NOC,1992,2012,1920,1900,1932,1952,2000,1996,1912,1924,1948,2008,2016,2004,1984,1968,1972,1988,1936,1956,1960,1928,1976,1980,1964,1906,1904,1908,1896,2020,2024
CHN,24,25,0,0,0,0,25,15,0,0,0,32,19,31,32,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,24
DEN,0,0,30,1,23,20,0,1,24,28,23,0,0,0,0,0,9,0,25,1,1,21,1,1,0,5,0,14,1,0,0
NED,0,1,36,1,4,0,0,0,22,31,18,2,1,1,0,0,1,8,17,0,8,30,0,0,0,44,0,27,0,1,1
FIN,0,0,0,0,0,14,0,1,0,0,17,0,0,0,0,0,1,1,0,2,9,3,5,8,0,0,0,0,0,0,0
NOR,0,1,0,0,0,9,6,0,14,12,8,1,0,0,9,2,7,0,9,0,2,15,8,0,0,0,0,1,0,0,0
ROU,24,16,0,0,0,17,8,18,0,0,0,5,9,6,17,18,31,2,12,2,23,17,30,32,24,0,0,0,0,2,1
EST,2,1,0,0,0,0,7,12,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
FRA,32,19,38,253,21,30,28,27,0,35,30,24,31,31,32,32,31,31,29,27,33,30,31,25,32,13,0,33,4,30,42
MAR,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,1,2
ESP,26,0,0,3,0,0,6,16,0,28,0,5,0,1,2,0,0,11,0,0,20,18,0,4,0,0,0,0,0,1,2
EGY,1,17,2,0,0,21,5,0,0,3,24,16,11,15,14,8,0,2,16,0,0,18,0,0,8,0,0,0,0,23,36
IRI,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,28,0,21,0,0,0,0,7,7
BUL,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,8,8,3,0,4,3,7,8,0,0,0,0,0,0,1
ITA,32,31,47,14,26,30,29,30,16,28,30,25,26,18,32,32,32,32,27,29,33,24,32,20,32,4,0,25,0,42,42
CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SUD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUS,0,30,0,2,0,0,27,30,45,0,0,23,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,5,1,0,1,9,20,3,7,0,24,28,1,1,1,22,22,13,3,19,2,9,9,16,0,23,0,0,0,0,1,1
CUB,8,0,0,2,0,2,20,13,0,10,11,2,1,4,0,23,24,0,0,0,1,0,22,29,3,0,5,0,0,0,0
BLR,0,7,0,0,0,0,7,1,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRE,1,1,5,0,0,0,0,1,14,14,22,0,2,15,1,0,4,0,21,0,0,13,0,0,0,26,0,0,9,1,1
CMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,0,0,0,0,0,0,0,0,0,1,10,0,1,0,2,0,4,0,10,0,0,7,0,0,0,0,0,0,0,1,2
CHI,0,2,0,0,0,0,1,1,0,1,5,1,0,1,0,0,0,0,18,0,0,11,1,0,3,0,0,0,0,1,1
MEX,0,2,0,0,22,7,0,0,0,0,18,1,10,1,1,31,12,1,2,4,13,2,0,0,0,0,0,0,0,1,1
USA,22,32,37,3,30,30,11,30,30,35,30,22,26,24,32,32,31,31,30,29,33,28,31,0,31,0,20,0,0,42,35
URS,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,32,32,32,0,29,33,0,31,32,32,0,0,0,0,0,0
NCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUN,32,4,0,8,13,29,25,30,30,19,30,24,13,24,0,32,32,32,29,29,34,29,32,32,32,18,0,16,0,22,24
NGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALG,0,2,0,0,0,0,2,2,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,8
KUW,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15,0,0,14,0,0,0,0,7,18,0,0,0,0,0,0,1
BRN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
LIB,4,2,0,0,0,0,0,0,0,0,0,0,1,0,7,3,16,4,0,0,7,0,0,4,7,0,0,0,0,0,0
QAT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
GER,32,23,0,1,3,17,32,30,33,0,0,12,4,21,0,0,0,0,29,3,33,26,0,0,31,23,2,27,0,15,2
CAN,24,5,0,0,11,5,7,13,0,0,21,12,5,8,24,16,16,31,25,3,1,0,23,0,7,0,0,1,0,16,24
IRL,1,0,0,0,0,5,0,0,0,0,8,1,0,0,0,20,2,0,0,0,10,0,0,0,6,0,0,0,0,0,0
AUS,2,0,0,0,0,23,9,1,0,0,0,2,0,3,3,11,4,3,0,27,19,0,4,4,32,0,0,0,0,0,0
RSA,9,0,0,0,0,0,0,0,3,0,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,0,6,0,0,0,0,1,2,0,0,0,2,5,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,2
LBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,0,0,43,6,12,26,0,0,30,29,27,0,1,1,10,5,1,3,29,16,26,29,5,5,2,11,0,27,0,0,1
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZ,0,3,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
BRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KSA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0
PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SGP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
UZB,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
KGZ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TJK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUN,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPN,6,16,0,0,0,3,4,7,0,0,0,7,6,5,15,8,8,16,0,3,21,0,14,0,30,0,0,0,0,36,30
CGO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUI,3,3,13,4,2,17,8,8,0,23,27,2,8,1,8,8,18,10,27,0,12,19,9,0,8,0,0,0,0,7,2
BRA,4,3,0,0,0,8,1,0,0,0,11,2,25,3,0,7,0,11,18,0,0,0,1,0,0,0,0,0,0,2,3
GDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,0,0,0,0,1,24,0,0,0,0,0,0,0
MON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0
ISR,1,0,0,0,0,0,1,6,0,0,0,3,0,1,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1
URU,0,0,0,0,0,2,0,0,0,20,9,0,0,0,0,2,0,0,8,1,3,0,0,0,0,0,0,0,0,0,0
SWE,9,0,16,1,3,18,1,2,28,12,12,1,0,0,9,9,10,17,22,8,13,12,10,9,10,3,0,11,0,0,0
SRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
