NOC,1992,2012,1920,1900,1932,1952,2000,1996,1912,1924,1948,2008,2016,2004,1984,1968,1972,1988,1936,1956,1960,1928,1976,1980,1964,1906,1904,1908,1896,2020,2024
CHN,22,27,0,0,0,0,23,19,0,0,0,44,36,26,12,0,0,18,2,0,0,0,0,0,0,0,0,0,0,31,35
DEN,4,3,22,0,7,10,2,2,9,24,11,2,1,3,1,5,6,6,14,3,9,14,3,5,7,4,0,13,0,2,4
NED,15,10,17,0,0,5,13,10,3,17,10,11,16,9,5,2,6,5,8,0,6,12,0,3,8,0,0,9,0,22,24
FIN,15,6,18,0,13,26,8,6,37,24,21,3,6,4,19,14,15,17,20,17,21,16,15,16,15,2,0,4,0,3,5
NOR,4,1,21,0,1,11,2,2,9,16,10,2,3,2,11,4,9,5,9,1,6,12,4,0,2,0,2,1,0,1,4
ROU,22,10,0,0,0,17,22,21,0,0,0,12,10,12,21,24,31,6,9,8,16,0,30,39,21,0,0,0,0,10,7
EST,5,3,4,0,2,0,5,5,0,12,0,1,4,3,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,3,2
FRA,28,27,32,0,12,20,27,23,6,40,19,33,30,29,20,14,20,20,16,10,18,21,19,13,11,2,0,7,0,36,47
MAR,11,17,0,0,0,0,10,14,0,0,0,17,16,12,12,9,10,16,0,0,12,0,9,0,2,0,0,0,0,13,11
ESP,29,12,0,0,0,0,17,10,0,11,8,13,11,16,13,6,7,17,0,0,12,6,7,4,5,0,0,0,0,17,27
EGY,9,25,2,0,0,19,16,7,0,3,19,15,22,19,25,10,9,14,7,0,0,4,3,0,12,1,0,0,0,22,19
IRI,21,20,0,0,0,14,19,15,0,0,15,24,19,22,0,9,19,15,0,8,16,0,23,0,17,0,0,0,0,19,16
BUL,32,14,0,0,0,4,13,19,0,0,0,14,16,20,0,25,29,36,0,12,22,0,35,36,22,0,0,0,0,14,14
ITA,19,19,13,0,14,24,20,18,6,33,19,19,15,24,19,16,17,15,19,13,26,12,17,11,17,0,0,1,0,29,41
CHA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AZE,0,31,0,0,0,0,18,12,0,0,0,25,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27
SUD,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5,5,0,0,3,0,0,0,0,0,0,0,0,1,0
RUS,0,42,0,0,0,0,40,42,11,0,0,42,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
