NOC,1992,2012,1920,1900,1932,1952,2000,1996,1912,1924,1948,2008,2016,2004,1984,1968,1972,1988,1936,1956,1960,1928,1976,1980,1964,1906,1904,1908,1896,2020,2024
CHN,89,132,0,0,0,1,79,82,0,0,1,139,120,114,52,0,0,87,3,0,0,0,0,0,0,0,0,0,0,139,143
DEN,52,48,7,1,5,51,33,41,18,14,50,38,49,33,19,23,31,61,61,21,33,19,12,11,28,14,0,11,0,38,40
NED,54,64,16,21,13,41,86,83,0,43,30,70,67,61,76,68,75,61,46,0,51,50,68,56,72,0,0,11,0,76,91
FIN,44,16,6,0,1,65,20,34,26,8,14,19,15,20,18,17,14,14,8,20,37,3,18,10,24,0,0,8,0,8,2
NOR,37,13,22,0,1,20,14,27,41,1,24,13,10,12,42,8,30,23,6,2,5,1,32,0,5,0,0,9,0,18,23
ROU,104,33,0,0,0,11,93,89,0,0,0,37,28,52,57,32,32,65,0,10,27,0,45,70,20,0,0,0,0,49,53
EST,19,10,0,0,0,0,12,5,0,0,0,19,6,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,8
FRA,119,88,35,140,13,62,84,90,22,70,73,115,97,89,71,59,72,87,39,55,64,52,56,53,42,27,0,4,0,86,122
MAR,0,4,0,0,0,0,2,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
ESP,95,40,3,6,0,10,65,75,0,26,16,49,59,59,45,34,23,53,0,0,31,6,36,51,20,0,0,0,0,49,90
EGY,6,10,0,0,0,18,18,7,0,0,17,9,18,5,30,1,5,10,11,0,0,3,0,0,17,0,0,0,0,16,11
IRI,0,6,0,0,0,0,3,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,6
BUL,48,8,0,0,0,0,27,25,0,0,0,15,9,29,0,15,22,76,0,0,5,0,60,97,2,0,0,0,0,11,9
ITA,99,91,18,3,24,49,87,82,7,25,26,109,111,107,97,44,74,88,27,29,83,38,68,41,57,42,0,8,0,113,135
CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,0,7,0,0,0,0,3,2,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
SUD,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
RUS,0,102,0,0,0,0,120,109,8,0,0,110,108,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,22,20,0,0,7,22,34,50,0,15,55,21,23,27,23,29,33,24,4,0,14,17,30,0,26,0,0,0,0,15,11
CUB,16,22,0,0,0,2,37,8,0,0,8,25,16,25,0,24,10,0,0,12,2,0,14,34,14,0,0,0,0,13,12
BLR,0,35,0,0,0,0,38,45,0,0,0,44,28,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
GRE,6,32,0,0,0,3,34,28,1,3,11,40,34,72,9,0,10,18,7,1,10,0,4,9,0,134,0,0,11,28,40
CMR,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TUR,11,8,0,0,0,0,10,8,0,0,0,13,10,15,17,0,4,6,0,0,3,0,2,0,0,0,0,0,0,20,17
CHI,0,3,0,0,0,2,9,2,0,0,1,6,7,9,9,0,1,2,4,6,0,4,0,0,0,0,0,0,0,8,11
MEX,33,30,0,0,10,20,34,21,0,0,22,30,20,24,52,120,86,47,1,10,34,1,38,28,29,0,0,0,0,23,31
USA,184,163,76,11,71,89,172,174,21,69,88,167,161,177,166,159,172,168,88,91,98,75,175,0,128,9,83,18,2,164,182
URS,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,125,124,144,0,63,83,0,158,172,93,0,0,0,0,0,0
NCA,0,2,0,0,0,0,2,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,4,3
HUN,65,84,0,3,8,55,66,68,26,13,47,71,86,70,0,59,73,61,63,47,63,18,44,73,54,8,4,27,2,91,74
NGR,4,1,0,0,0,0,2,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
ALG,2,2,0,0,0,0,6,4,0,0,0,9,4,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,6
KUW,8,2,0,0,0,0,2,6,0,0,0,1,0,0,9,0,2,7,0,0,0,0,1,6,0,0,0,0,0,3,3
BRN,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PAK,0,2,0,0,0,3,4,1,0,0,9,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2
IRQ,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
UAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
LIB,5,2,0,0,0,0,2,0,0,0,0,2,3,2,8,2,5,11,0,0,0,0,0,3,0,0,0,0,0,0,0
QAT,0,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
MAS,3,15,0,0,0,0,25,14,0,0,0,13,15,12,4,0,6,6,0,0,0,0,2,0,15,0,0,0,0,10,4
GER,176,142,0,38,24,51,146,163,66,0,0,147,128,164,0,0,0,0,84,51,85,63,0,0,109,13,12,15,0,128,129
CAN,131,115,15,0,50,50,136,118,15,17,46,140,114,116,156,91,131,138,55,43,43,28,159,0,74,0,9,20,0,137,122
IRL,15,11,0,0,0,0,16,25,0,0,10,15,13,10,7,9,24,23,0,0,0,2,27,21,0,0,0,0,0,32,55
AUS,129,174,17,2,10,35,172,156,0,27,23,177,142,166,111,94,108,89,21,91,87,11,99,87,103,3,4,0,0,169,179
RSA,63,46,2,0,2,22,49,29,1,0,10,74,40,23,0,0,0,0,1,21,11,11,0,0,0,0,0,0,0,34,24
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
TAN,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JOR,0,2,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
TUN,0,13,0,0,0,0,3,0,0,0,0,3,11,5,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,10,12
LBA,0,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,3
BEL,37,25,40,12,0,29,30,21,12,26,21,14,23,6,25,15,22,31,16,15,15,30,47,27,6,4,0,18,0,12,16
DJI,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
PLE,0,2,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
COM,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
