NOC,1992,2012,1920,1900,1932,1952,2000,1996,1912,1924,1948,2008,2016,2004,1984,1968,1972,1988,1936,1956,1960,1928,1976,1980,1964,1906,1904,1908,1896,2020,2024
CHN,42,77,0,0,0,1,49,48,0,0,1,65,75,59,31,0,0,55,3,0,0,0,0,0,0,0,0,0,0,66,85
DEN,29,28,0,1,3,15,18,22,2,9,13,22,27,17,7,8,13,47,30,2,4,8,4,2,4,3,0,11,0,20,16
NED,26,32,4,4,11,20,51,45,0,18,15,38,30,33,44,34,49,41,21,0,29,19,40,34,48,0,0,7,0,36,46
FIN,38,14,2,0,1,23,17,30,9,2,1,9,15,16,5,7,3,2,3,2,15,1,2,2,13,0,0,5,0,8,2
NOR,18,5,3,0,1,5,0,10,8,1,1,10,5,1,8,3,7,5,0,0,0,1,11,0,0,0,0,0,0,9,2
ROU,32,7,0,0,0,1,36,36,0,0,0,16,9,18,5,4,5,15,0,2,2,0,0,14,0,0,0,0,0,9,5
EST,10,4,0,0,0,0,7,2,0,0,0,12,2,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,4
FRA,56,54,20,81,7,26,31,49,3,32,29,74,54,51,28,36,37,56,11,29,34,21,22,22,17,3,0,4,0,49,78
MAR,0,3,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ESP,43,30,3,0,0,4,35,31,0,7,15,32,43,27,17,26,15,24,0,0,10,6,24,26,20,0,0,0,0,20,38
EGY,6,3,0,0,0,3,11,6,0,0,10,3,10,3,24,0,5,10,7,0,0,0,0,0,0,0,0,0,0,9,3
IRI,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
BUL,11,7,0,0,0,0,11,2,0,0,0,8,4,12,0,7,5,19,0,0,0,0,9,29,0,0,0,0,0,10,6
ITA,54,53,10,3,4,15,42,29,5,7,0,60,60,57,62,22,39,48,0,8,39,9,31,28,29,2,0,6,0,71,71
CHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZE,0,2,0,0,0,0,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SUD,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
RUS,0,60,0,0,0,0,60,58,6,0,0,70,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,6,7,0,0,7,13,21,22,0,6,29,16,10,18,12,20,14,6,1,0,4,8,20,0,14,0,0,0,0,7,5
CUB,4,4,0,0,0,2,14,6,0,0,2,2,2,3,0,9,0,0,0,3,2,0,0,0,0,0,0,0,0,4,2
BLR,0,13,0,0,0,0,19,19,0,0,0,14,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
GRE,3,20,0,0,0,0,23,22,1,3,2,30,24,46,8,0,10,11,7,0,2,0,4,6,0,9,0,0,11,23,32
CMR,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TUR,10,8,0,0,0,0,10,8,0,0,0,13,6,15,17,0,4,6,0,0,3,0,0,0,0,0,0,0,0,19,11
CHI,0,2,0,0,0,1,3,2,0,0,0,3,3,6,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,3
MEX,14,12,0,0,5,12,11,3,0,0,15,11,3,10,37,73,59,39,0,4,26,0,22,17,20,0,0,0,0,4,6
USA,86,97,40,2,33,39,91,92,15,34,39,97,99,95,81,107,108,84,36,41,51,37,90,0,76,8,44,14,2,105,111
URS,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,73,71,60,0,12,36,0,72,85,42,0,0,0,0,0,0
NCA,0,2,0,0,0,0,2,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,2
HUN,31,61,0,3,8,27,35,40,15,6,25,44,60,38,0,40,45,27,25,26,34,12,17,30,40,8,4,16,2,56,41
NGR,4,0,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ALG,2,1,0,0,0,0,4,3,0,0,0,6,2,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,2
KUW,8,2,0,0,0,0,2,4,0,0,0,1,0,0,6,0,2,5,0,0,0,0,0,5,0,0,0,0,0,2,2
BRN,0,2,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PAK,0,2,0,0,0,3,1,1,0,0,9,2,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2
IRQ,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIB,4,2,0,0,0,0,2,0,0,0,0,2,2,2,8,2,5,11,0,0,0,0,0,3,0,0,0,0,0,0,0
QAT,0,2,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
MAS,3,2,0,0,0,0,20,13,0,0,0,9,5,8,4,0,6,6,0,0,0,0,2,0,15,0,0,0,0,4,2
GER,79,55,0,8,2,12,73,72,30,0,0,52,52,70,0,0,0,0,32,26,38,29,0,0,58,9,9,5,0,58,52
CAN,63,60,7,0,30,24,73,51,2,3,23,67,61,46,71,56,86,66,27,17,18,14,82,0,46,0,0,2,0,63,76
IRL,6,7,0,0,0,0,8,11,0,0,0,5,7,2,5,9,18,15,0,0,0,2,9,8,0,0,0,0,0,16,27
AUS,73,89,16,2,9,18,89,78,0,15,14,91,83,86,70,72,79,57,7,40,46,8,68,57,61,3,4,0,0,92,103
RSA,37,38,2,0,2,16,38,20,1,0,4,54,25,17,0,0,0,0,0,21,6,10,0,0,0,0,0,0,0,24,12
ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
TAN,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
JOR,0,2,0,0,0,0,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
TUN,0,6,0,0,0,0,1,0,0,0,0,3,5,4,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,1
LBA,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,2
